Sublevel Name,PP
Stelpaviricetes,68.7677336915267
Stelpaviricetes,87.07999368711324
Stelpaviricetes,87.89223634337787
Stelpaviricetes,87.8898180904383
Stelpaviricetes,88.89967117332394
Stelpaviricetes,88.09753591060466
Stelpaviricetes,70.19780136487172
Stelpaviricetes,87.27243588227265
Stelpaviricetes,87.22348748748934
Stelpaviricetes,85.59324432174961
Stelpaviricetes,86.43453158000987
Stelpaviricetes,87.0403980617566
Stelpaviricetes,88.76713298081239
Stelpaviricetes,86.77159420516054
Stelpaviricetes,87.92993090706587
Stelpaviricetes,86.66196967314718
Stelpaviricetes,88.09595444232228
Stelpaviricetes,87.56864575788765
Stelpaviricetes,56.21713677095161
Stelpaviricetes,86.94488870297104
Stelpaviricetes,90.60439986277684
Stelpaviricetes,69.6649556698881
Stelpaviricetes,72.64174251568105
Stelpaviricetes,88.94651925463458
Stelpaviricetes,87.80994474394156
Stelpaviricetes,87.25917703734552
Stelpaviricetes,86.48579757864317
Stelpaviricetes,86.14349850280908
Stelpaviricetes,91.16933969197768
Stelpaviricetes,88.23178479898588
Stelpaviricetes,69.80300229119239
Stelpaviricetes,86.58140863210598
Stelpaviricetes,86.57292809862724
Stelpaviricetes,87.0112802694961
Stelpaviricetes,85.98011145834765
Stelpaviricetes,68.9884143216894
Stelpaviricetes,86.6326539059108
Stelpaviricetes,86.90458400523514
Stelpaviricetes,86.14114116681209
Stelpaviricetes,86.61163538275004
Stelpaviricetes,86.4221389016035
Stelpaviricetes,87.67392856657113
Stelpaviricetes,87.05616682297126
Stelpaviricetes,87.92533296359746
Stelpaviricetes,85.87229483340684
Stelpaviricetes,86.96705389831146
Stelpaviricetes,88.39625473812013
Stelpaviricetes,86.71711042173347
Stelpaviricetes,69.67990951967295
Stelpaviricetes,72.31008614511666
Stelpaviricetes,74.74314953353151
Stelpaviricetes,86.89120202125581
Stelpaviricetes,86.99166557495451
Stelpaviricetes,87.8797489499481
Stelpaviricetes,52.97685409052432
Stelpaviricetes,86.32268002858588
Stelpaviricetes,87.04489936458035
Stelpaviricetes,87.71357386059267
Stelpaviricetes,87.4762756834269
Stelpaviricetes,86.51263757071305
Stelpaviricetes,86.58360649458075
Stelpaviricetes,86.40468853593177
Stelpaviricetes,86.00030034265544
Stelpaviricetes,85.97301666494046
Stelpaviricetes,87.29245761122887
Stelpaviricetes,86.59991655859284
Stelpaviricetes,87.87576393364888
Stelpaviricetes,86.34082884479284
Stelpaviricetes,86.8332066973952
Stelpaviricetes,87.93056398961818
Stelpaviricetes,86.45575853308655
Stelpaviricetes,83.40646413024729
Stelpaviricetes,82.99241941832352
Stelpaviricetes,88.92260633505944
Stelpaviricetes,91.41512390908392
Stelpaviricetes,87.86945668144332
Stelpaviricetes,86.24152419520163
Stelpaviricetes,91.5533734870669
Stelpaviricetes,86.61811730777703
Stelpaviricetes,86.63533729972656
Stelpaviricetes,85.65951827276211
Stelpaviricetes,87.47906682073666
Stelpaviricetes,87.22370638180088
