Sublevel Name,dft,ent
Stelpaviricetes,86.38549926520467,1.3653708673419334
Stelpaviricetes,87.8898180904383,1.370423743630011
Stelpaviricetes,87.20010744539829,1.3662304497630027
Stelpaviricetes,70.88445008324598,1.383924000701532
Stelpaviricetes,87.69607220401696,1.3648322848494332
Stelpaviricetes,71.87695928255826,1.3793350782051699
Stelpaviricetes,87.21645403708195,1.3742438733189821
Stelpaviricetes,87.01425328213486,1.3739938781429735
Stelpaviricetes,91.33117128813737,1.370701147641278
Stelpaviricetes,87.99577435849295,1.3692690855085965
Stelpaviricetes,85.93951715368858,1.3652129687320833
Stelpaviricetes,87.22125810728947,1.373496339422537
Stelpaviricetes,86.28377128515478,1.3639407634731406
Stelpaviricetes,86.649691135874,1.3692644825918732
Stelpaviricetes,77.12520533238796,1.3659662622574447
Stelpaviricetes,87.62663256217793,1.3650131594025345
Stelpaviricetes,86.85919185622785,1.3726484835586277
Stelpaviricetes,87.92495811996481,1.37140512962003
Stelpaviricetes,86.98179078920684,1.361203673132747
Stelpaviricetes,87.34033689265911,1.378044479420156
Stelpaviricetes,91.68974952641074,1.3675131062369603
Stelpaviricetes,88.1572691692057,1.3658800202065273
Stelpaviricetes,85.54908817194423,1.370994897492071
Stelpaviricetes,69.80405568638756,1.3825790964253835
Stelpaviricetes,70.87036435239375,1.3842545533175987
Stelpaviricetes,91.28388144613199,1.3674364194076338
Stelpaviricetes,86.1737045682875,1.365836111469093
Stelpaviricetes,87.86560794943107,1.3638318179645896
Stelpaviricetes,88.83049722669088,1.374974561349277
Stelpaviricetes,70.24336211038744,1.379970218527018
Stelpaviricetes,86.37482763927224,1.3708710188252726
Stelpaviricetes,88.7740095277545,1.3647558258629937
Stelpaviricetes,86.60313588802272,1.369979176218706
Stelpaviricetes,86.47985072918515,1.4100741638469134
Stelpaviricetes,86.50893351630758,1.3806551530496842
Stelpaviricetes,87.90738583256466,1.370294180801295
Stelpaviricetes,88.91535701926404,1.3658603952741784
Stelpaviricetes,86.47090468026165,1.3630435148740103
Stelpaviricetes,87.8805161308177,1.3667731031318668
Stelpaviricetes,86.12358614592048,1.3661781120880807
Stelpaviricetes,86.46099214816144,1.3652484772638729
Stelpaviricetes,88.76730713438529,1.3684608050734057
Stelpaviricetes,89.01032625717681,1.3665686061123252
Stelpaviricetes,85.65421600538242,1.3696565673370344
Stelpaviricetes,85.89635411392996,1.3654827510010858
Stelpaviricetes,86.48305846534315,1.363722689596365
Stelpaviricetes,86.25419784548227,1.3701190534712133
Stelpaviricetes,86.61963557551283,1.3697167814519373
Stelpaviricetes,85.31887370805538,1.36170096654591
Stelpaviricetes,85.8867707855983,1.3666240750893568
Stelpaviricetes,86.53937306213429,1.3659018956247428
Stelpaviricetes,86.22725051297255,1.3730138387167168
Stelpaviricetes,86.63642788604267,1.3699636516843636
Stelpaviricetes,85.84218682556823,1.3547563161024287
Stelpaviricetes,85.90274125474394,1.3542601615053032
Stelpaviricetes,86.27853834636224,1.3683499822017855
Stelpaviricetes,88.93876720824095,1.3674463502105583
Stelpaviricetes,90.6341247152125,1.3621754642985637
Stelpaviricetes,86.17689886015555,1.3662029038054753
Stelpaviricetes,70.83016770048111,1.3840917525975258
Stelpaviricetes,88.05109897529584,1.3635712862027003
Stelpaviricetes,86.70758299368619,1.3671591893112254
Stelpaviricetes,87.67583058563906,1.379152588385624
Stelpaviricetes,71.00690082692365,1.3678481768375663
Stelpaviricetes,86.57739688328971,1.3690792621994232
Stelpaviricetes,85.49437020130554,1.3656009800879132
Stelpaviricetes,76.74057823225976,1.382009640877883
Stelpaviricetes,86.1417416661519,1.3661319532544782
Stelpaviricetes,85.11397034577186,1.37341396323188
Stelpaviricetes,85.57293379062921,1.3653900748812815
Stelpaviricetes,85.9522998614333,1.3734895516724674
Stelpaviricetes,87.55568306438458,1.3610719522385457
Stelpaviricetes,74.03590674906046,1.3807477881125
Stelpaviricetes,86.31266932832371,1.3698779020279124
Stelpaviricetes,86.61497815909598,1.3731580024866015
Stelpaviricetes,85.9751523942769,1.3675056164841544
Stelpaviricetes,86.40644769999358,1.3707231282832946
Stelpaviricetes,87.00885069201406,1.3738858534431058
Stelpaviricetes,71.8753934205679,1.3751409192344985
Stelpaviricetes,86.64099345270856,1.3685089005968687
Stelpaviricetes,86.25265286320263,1.3560673412801771
Stelpaviricetes,86.29878888463374,1.3550046879688735
Stelpaviricetes,85.87011171624364,1.3602088621571602
Stelpaviricetes,68.85428903788399,1.3664533805484163
Stelpaviricetes,86.4328436470088,1.366395327980183
Stelpaviricetes,87.92993090706587,1.364425393423453
Stelpaviricetes,87.0403980617566,1.3708643631898334
Stelpaviricetes,70.89137551617662,1.3837818075273294
Stelpaviricetes,87.23583751395502,1.366354963294404
Stelpaviricetes,88.61788404110975,1.36942739612527
Stelpaviricetes,87.19694286313971,1.3607452490936662
Stelpaviricetes,85.5502101102586,1.3655774694092866
Stelpaviricetes,51.93118136560387,1.3820510117557445
Stelpaviricetes,79.99342305168366,1.3650552740934598
Stelpaviricetes,72.64174251568105,1.375683761737913
Stelpaviricetes,88.83003030252554,1.3678351005418015
Stelpaviricetes,86.94488870297104,1.3736085944859413
Stelpaviricetes,87.07983120915816,1.3740604370670704
Pisoniviricetes,77.32085928017996,1.3840113457526477
Pisoniviricetes,149.65558945339268,1.3584834764947316
Pisoniviricetes,77.36818715593515,1.3857580686407374
Pisoniviricetes,77.73794891670376,1.3766871982571223
Pisoniviricetes,71.93135583225852,1.3807677165287546
Pisoniviricetes,75.88838687997665,1.3808942814531118
Pisoniviricetes,75.59626774613072,1.385063055645019
Pisoniviricetes,88.93448796323716,1.3554370847542965
Pisoniviricetes,146.1128669596441,1.3517058653955374
Pisoniviricetes,75.50834772644384,1.3850688294243965
Pisoniviricetes,74.84469515043722,1.3832617782752346
Pisoniviricetes,52.69997416132609,1.3660150548893595
Pisoniviricetes,145.5147716218752,1.3648891510366912
Pisoniviricetes,109.75792120289898,1.3814039554592608
Pisoniviricetes,75.48213182293664,1.3845889001559448
Pisoniviricetes,78.02184272327409,1.365023859360576
Pisoniviricetes,75.65073668659286,1.382604461017737
Pisoniviricetes,146.2344672522827,1.3519683263762863
Pisoniviricetes,78.1887415812786,1.381950219663921
Pisoniviricetes,149.6470432978724,1.357875295283336
Pisoniviricetes,75.21144107131023,1.3651163873296044
Pisoniviricetes,75.72378720843747,1.3711718772897208
Pisoniviricetes,75.77052411951311,1.385045765029723
Pisoniviricetes,151.2968073695245,1.3687013565687614
Pisoniviricetes,89.45646618520105,1.3563213903176488
Pisoniviricetes,76.05259675406187,1.3805747619779996
Pisoniviricetes,76.35773315209266,1.3834335855255089
Pisoniviricetes,75.58825047968925,1.385914857228894
Pisoniviricetes,76.78524891144038,1.3493561429793437
Pisoniviricetes,151.83343823627578,1.3670083360389889
Pisoniviricetes,78.97556023590462,1.3821700631505127
Pisoniviricetes,155.1414802451162,1.3595660156154952
Pisoniviricetes,75.83798835330812,1.384964213697541
Pisoniviricetes,75.95910360760332,1.3809348815057643
Pisoniviricetes,108.66397633434138,1.383306556169066
Pisoniviricetes,53.651621229565926,1.3580146444493468
Pisoniviricetes,144.04326281229046,1.35017454026681
Pisoniviricetes,108.54225828160449,1.3834315768389254
Pisoniviricetes,145.37811440095655,1.3644874650602161
Pisoniviricetes,76.07217509233084,1.382509237124622
Pisoniviricetes,75.18265556372795,1.3692910753641363
Pisoniviricetes,82.7790686353529,1.384415863677268
Pisoniviricetes,76.96499634839061,1.3800601854163577
Pisoniviricetes,139.71971143404966,1.3757481890514642
Pisoniviricetes,139.84965308373202,1.3752124192807356
Pisoniviricetes,75.57188188626175,1.3851095168339873
Pisoniviricetes,144.82798885897122,1.3516680240355428
Pisoniviricetes,151.73513091713215,1.360684943312399
Pisoniviricetes,79.35302651544046,1.3866802838538266
Pisoniviricetes,75.79011482440443,1.3838368255306097
Pisoniviricetes,76.35064370575547,1.3827382474735717
Pisoniviricetes,108.56786749336582,1.3834419677453138
Pisoniviricetes,85.41348986160476,1.380392839389116
Pisoniviricetes,108.5639511648296,1.383180075849304
Pisoniviricetes,151.35776348044934,1.3688252457045618
Pisoniviricetes,75.33075390523535,1.369066246060341
Pisoniviricetes,75.9806514543425,1.3836581500464415
Pisoniviricetes,75.98675955397285,1.3812577616990718
Pisoniviricetes,76.15191916200818,1.3812617620393384
Pisoniviricetes,108.72093025522244,1.383277462581062
Pisoniviricetes,74.80501443646524,1.3828048579419856
Pisoniviricetes,79.11875151198541,1.38221172865727
Pisoniviricetes,64.82141824268744,1.3783260236804729
Pisoniviricetes,149.80900818807046,1.352584017620075
Pisoniviricetes,75.8959189329052,1.3846641365201235
Pisoniviricetes,155.19877976487612,1.357572894134639
Pisoniviricetes,144.29315902082595,1.364153670424184
Pisoniviricetes,75.77878504644467,1.3821935396360023
Pisoniviricetes,151.2788253280782,1.3686239246279936
Pisoniviricetes,144.27263667771552,1.3534219897950404
Pisoniviricetes,75.66489647631867,1.3842578189940817
Pisoniviricetes,151.26227454911776,1.36868703203541
Pisoniviricetes,75.82165092441952,1.385109669057352
Pisoniviricetes,75.04382243085804,1.370818024589795
Pisoniviricetes,74.89470508974587,1.3831136588272277
Pisoniviricetes,75.17075008129117,1.3694376750383874
Pisoniviricetes,150.99096699968328,1.3669520613160255
Pisoniviricetes,108.91157318509018,1.3832899919245456
Pisoniviricetes,124.860818028937,1.346950000623647
Pisoniviricetes,146.27425780796165,1.3595151778674057
Pisoniviricetes,143.86473407276975,1.3200889383242025
Pisoniviricetes,85.40534970869427,1.3804347109050843
Pisoniviricetes,75.6133228613486,1.3851551663015986
Pisoniviricetes,76.06255522536706,1.3849988115726102
Pisoniviricetes,79.54330498261231,1.3793435607062656
Pisoniviricetes,139.4522793611287,1.3756929475859065
Pisoniviricetes,75.99636436208992,1.3829076096072903
Pisoniviricetes,139.62454037806913,1.3761915294754035
Pisoniviricetes,108.51190587379367,1.3832861028133423
Pisoniviricetes,74.83368125634365,1.3829704632681046
Pisoniviricetes,79.91254086117434,1.3788495952703401
Pisoniviricetes,108.80197159055867,1.3833625026203813
Pisoniviricetes,150.28055891935068,1.3687180566741979
Pisoniviricetes,86.98362977538086,1.372928065536774
Pisoniviricetes,76.30001071225344,1.3840499973249765
Pisoniviricetes,151.3271674666824,1.3686742492189938
Pisoniviricetes,77.65786577337538,1.3767011895231964
Pisoniviricetes,77.26356898436734,1.376081585951755
Pisoniviricetes,145.4363637800191,1.3651831888019734
Pisoniviricetes,76.09670707903994,1.368097691876466
Pisoniviricetes,75.90198705298647,1.3803482080924132
Pisoniviricetes,75.86596067062337,1.3834054535207818
Pisoniviricetes,68.61839230798746,1.3640252550882048
Pisoniviricetes,75.9706280856965,1.385719057142774
Pisoniviricetes,150.98946670874506,1.3691779831548248
Pisoniviricetes,75.72498699845929,1.3804076355992376
Pisoniviricetes,144.5420349443061,1.320114102186521
Pisoniviricetes,151.63405910670346,1.3669787733091405
Pisoniviricetes,75.5191115999754,1.3850478395495456
Pisoniviricetes,79.07321767188444,1.3818736513790661
Pisoniviricetes,77.15977920879858,1.3853905343815807
Pisoniviricetes,148.0474625704313,1.3357435416400254
Pisoniviricetes,74.4378947551016,1.3618067618625798
Pisoniviricetes,75.85566880482962,1.3836558800025525
Pisoniviricetes,76.85541699815131,1.3819301573237557
Pisoniviricetes,75.5616274935814,1.3766850274756832
Pisoniviricetes,149.17013485037796,1.3465040808556261
Pisoniviricetes,75.85375975181515,1.3842981727996992
Pisoniviricetes,73.03276163139193,1.382489105235794
Pisoniviricetes,151.92560502507683,1.3671819343907248
Pisoniviricetes,75.73089350321378,1.380367806878086
Pisoniviricetes,109.40496743718596,1.3835490406788047
Pisoniviricetes,145.3139172313734,1.3649605001189828
Pisoniviricetes,152.8096567458764,1.349511796722091
Pisoniviricetes,151.76812066177712,1.369394279094332
Pisoniviricetes,84.44945226732133,1.3640092045413617
Pisoniviricetes,151.3271674666824,1.368703300644083
Pisoniviricetes,75.7785037667755,1.381527717779136
Pisoniviricetes,77.30037049300093,1.383942639299513
Pisoniviricetes,76.18323558296453,1.385745528210998
Pisoniviricetes,74.40655898719892,1.3571779034603169
Pisoniviricetes,75.04652189913865,1.370706390188815
Pisoniviricetes,146.12960562831688,1.3526102900415304
Pisoniviricetes,139.47169201330064,1.3757785927317783
Pisoniviricetes,74.78201757332653,1.364956368811963
Pisoniviricetes,23.802480636216373,1.378164380577846
Pisoniviricetes,73.73796162948803,1.3611483010605623
Pisoniviricetes,75.77878504644467,1.382217687769287
Pisoniviricetes,76.40242312799789,1.3825044001084894
Pisoniviricetes,145.4476916071774,1.3644240134078987
Pisoniviricetes,108.56143372857127,1.383404785777051
Pisoniviricetes,76.4082681922351,1.3825140099311475
Pisoniviricetes,74.38757196134334,1.3656440814019313
Pisoniviricetes,75.32794801588535,1.3689919289907992
Pisoniviricetes,75.08730887102122,1.370414104335801
Pisoniviricetes,75.47903470124254,1.384207029455558
Pisoniviricetes,151.24726596209942,1.342715056161093
Pisoniviricetes,78.14540929950881,1.3500584246942413
Pisoniviricetes,146.24713530807355,1.353193493480525
Pisoniviricetes,75.79436269115745,1.3858013344302087
Pisoniviricetes,140.00571735677647,1.3754862918574355
Pisoniviricetes,79.33612354620587,1.3814063838851918
Pisoniviricetes,52.56498355822445,1.3728485884127226
Pisoniviricetes,75.57335469751466,1.3851918334853108
Pisoniviricetes,90.68072864881967,1.3643616860847605
Pisoniviricetes,146.28343671763952,1.353449735888703
Pisoniviricetes,75.32041167672617,1.369005442427052
Pisoniviricetes,146.1290258823667,1.3533501373808563
Pisoniviricetes,75.83766802015504,1.3850155667489148
Pisoniviricetes,75.96881496388924,1.3836782718637743
Pisoniviricetes,75.72363534809256,1.384706755576384
Pisoniviricetes,75.84251033840604,1.385077428219084
Pisoniviricetes,151.07141324673768,1.3697519610080822
Pisoniviricetes,75.77878504644467,1.3821856514828412
Pisoniviricetes,154.39451926504054,1.3435470656191522
Pisoniviricetes,75.24433412584627,1.3848497174679153
Pisoniviricetes,75.06121711443033,1.3762659297212203
Pisoniviricetes,145.09591523545032,1.364681310203021
Pisoniviricetes,146.5278967084585,1.3507213066902881
Pisoniviricetes,143.97552065474656,1.320515592214337
Pisoniviricetes,75.95545921094411,1.3858222723894749
Pisoniviricetes,75.81520955433079,1.3852250575635972
Pisoniviricetes,153.11758503206087,1.3396886615983237
Pisoniviricetes,75.81961871034123,1.3821683345896578
Pisoniviricetes,151.33069304903663,1.3687151889910683
Pisoniviricetes,79.38040480757441,1.4307109967185372
Pisoniviricetes,21.907725205586214,1.3779484076451285
Pisoniviricetes,142.88293072482116,1.3603441192365093
Pisoniviricetes,75.8624879145318,1.3829480971057617
Pisoniviricetes,75.86203949111864,1.383588719402115
Pisoniviricetes,109.20366897928885,1.383808172570657
Pisoniviricetes,150.9007447850117,1.368686974605415
Pisoniviricetes,149.70221186246718,1.360472676218054
Pisoniviricetes,75.81359667072074,1.384739151382698
Pisoniviricetes,153.20213593246046,1.3751794541894926
Pisoniviricetes,75.71859579660004,1.3753025068565534
Pisoniviricetes,75.92895637182716,1.3848366106446957
Pisoniviricetes,145.20340094857755,1.3644738848700055
Pisoniviricetes,76.04675372564115,1.3801912364921698
Pisoniviricetes,75.57544811352433,1.3850455500306147
Pisoniviricetes,75.85604512532385,1.3831710301755764
Pisoniviricetes,76.22813264505578,1.3831418299477125
Pisoniviricetes,75.82218334604339,1.3849672436484675
Pisoniviricetes,152.67525991189146,1.3398995614919826
Pisoniviricetes,152.65021286609016,1.3420977266845315
Pisoniviricetes,53.95175964868849,1.381774797730204
Pisoniviricetes,75.88795610167926,1.3852352076033354
Pisoniviricetes,151.9364822348242,1.3669348266785595
Pisoniviricetes,75.81648806107654,1.3812763501695586
Pisoniviricetes,76.39562912195983,1.3824687080707243
Duplopiviricetes,37.0746559250617,1.3695837692860309
Duplopiviricetes,36.979641687939456,1.3718035266432291
Duplopiviricetes,42.02693316264201,1.3730061382956105
Duplopiviricetes,51.71105158881192,1.382962868573215
Duplopiviricetes,36.608091892784614,1.3683381270747763
Duplopiviricetes,43.42294261714578,1.354912320746264
Duplopiviricetes,33.85719330670404,1.3684617163494452
Duplopiviricetes,51.567763645876255,1.3742887573927052
Duplopiviricetes,34.703515004380385,1.3798676707385986
Duplopiviricetes,51.8767398770206,1.3739609485444237
Duplopiviricetes,107.94443578113787,1.3836384403094812
Duplopiviricetes,42.984928313097306,1.3473685450161674
Duplopiviricetes,30.12795809268687,1.3797118215966324
Duplopiviricetes,39.165571012833155,1.370582115889027
Duplopiviricetes,34.95759809812932,1.3721850048838091
Duplopiviricetes,36.502781075783396,1.3739598093327818
Duplopiviricetes,39.19717921862987,1.3665995463774085
Duplopiviricetes,32.770466886848226,1.375169050503915
Duplopiviricetes,34.49813442219043,1.3692603292294012
Duplopiviricetes,41.55985035080286,1.358154011598502
Duplopiviricetes,35.730262119858814,1.3510101662863074
Duplopiviricetes,37.3359943114624,1.3787073734785316
Duplopiviricetes,36.71849040258181,1.3671486167376483
Duplopiviricetes,37.3359943114624,1.3787073734785316
Duplopiviricetes,101.32999056009052,1.3876821557329833
Duplopiviricetes,87.67761344797924,1.379804099678539
Duplopiviricetes,51.567763645876255,1.374310957022047
Duplopiviricetes,38.34501139000094,1.3666359304823046
Duplopiviricetes,51.567763645876255,1.3742887573927052
Duplopiviricetes,42.03708928852957,1.3527425947121372
Duplopiviricetes,35.574106204885666,1.3721407138178707
Duplopiviricetes,33.970391600551984,1.3794188176791997
Duplopiviricetes,43.169383094986344,1.3504267831702599
Duplopiviricetes,51.381258964896475,1.380229848215125
Duplopiviricetes,51.609876753814035,1.3742644339424612
Duplopiviricetes,39.79688543823911,1.3722897482575966
Duplopiviricetes,29.581185313180697,1.3458745031430257
Duplopiviricetes,51.37015475236973,1.3716645864784374
Duplopiviricetes,98.90091230367373,1.3850314636758625
Duplopiviricetes,37.25338418403613,1.3832416380371026
Duplopiviricetes,87.25734875605744,1.3835501821539558
Duplopiviricetes,40.20853556243389,1.340606938658783
Duplopiviricetes,35.05755845690505,1.3814369938444293
Duplopiviricetes,51.44854460617594,1.3755946312350547
Duplopiviricetes,42.70858426444347,1.3745273614171158
Duplopiviricetes,42.275486508254794,1.3800682452193862
Duplopiviricetes,42.312896878845144,1.3803401174870975
Duplopiviricetes,35.66149526822042,1.3825990369732213
Duplopiviricetes,41.537264189759185,1.3582956531546173
Duplopiviricetes,35.70544742506085,1.3738699581766474
Duplopiviricetes,36.752597011235565,1.380437964114724
Duplopiviricetes,29.581898295189333,1.345354797144536
Duplopiviricetes,33.562245216986724,1.3728683477918953
Duplopiviricetes,44.17293430015503,1.349814035921413
Duplopiviricetes,38.39719648955707,1.3732940738164099
Duplopiviricetes,38.480239874037935,1.37542317977696
Duplopiviricetes,33.93552295391139,1.3801242049647018
Duplopiviricetes,40.31375071655838,1.3457860621733946
Duplopiviricetes,36.55470197299033,1.3676784619624704
Duplopiviricetes,34.711094426414924,1.381288498914933
Duplopiviricetes,42.13021816273508,1.354236253776971
Duplopiviricetes,41.79448689736498,1.3322671521679563
Duplopiviricetes,39.06922052291784,1.3551048052675918
Duplopiviricetes,38.78591296039496,1.3711429113870806
Duplopiviricetes,35.05755845690505,1.3814369938444293
Duplopiviricetes,40.16983570837813,1.3524992282030546
Duplopiviricetes,42.909608382723185,1.3439564412741951
Duplopiviricetes,39.16568166004453,1.3759047779978435
Duplopiviricetes,40.26519421783765,1.3631337658664346
Duplopiviricetes,32.13138883240707,1.3776715755738893
Duplopiviricetes,29.308712316139424,1.400256121295744
Duplopiviricetes,34.69022490091244,1.3811707765910275
Duplopiviricetes,36.29065297266378,1.3603165594329525
Duplopiviricetes,35.509396929397,1.359273652402508
Duplopiviricetes,100.06506778457793,1.3860412432654061
Duplopiviricetes,40.61714188184313,1.3625917191260202
Duplopiviricetes,34.67692649130628,1.3722781634380028
Duplopiviricetes,40.28611153331872,1.3459157119837095
Duplopiviricetes,52.155691105197626,1.3803121876112021
Duplopiviricetes,41.11578256677291,1.3595377310397192
Duplopiviricetes,40.969743702896025,1.3589042421890698
Duplopiviricetes,41.164555344370875,1.3530281766225032
Duplopiviricetes,34.94825493541394,1.3681487700529367
Duplopiviricetes,37.266534505582726,1.3831772450782243
Duplopiviricetes,34.4114309433513,1.3694848369826098
Duplopiviricetes,33.30824734350564,1.3691094592764408
Duplopiviricetes,41.01719102504834,1.352456095318396
Duplopiviricetes,51.381258964896475,1.380229848215125
Duplopiviricetes,36.13990440528419,1.3801806736792122
Duplopiviricetes,35.04982458752493,1.3741126469579714
Duplopiviricetes,40.703554927245364,1.3626592869464917
Duplopiviricetes,15.46576324672393,1.3695818069360066
Duplopiviricetes,40.7887043545651,1.3342344264708235
Duplopiviricetes,36.79983738975782,1.3745823732027058
Duplopiviricetes,49.51073691278909,1.349119431419679
Duplopiviricetes,36.371306788780736,1.3592828132466497
Duplopiviricetes,33.76948310373837,1.3710300301408358
Duplopiviricetes,38.06127234379854,1.3706773957190155
Duplopiviricetes,36.53328270386084,1.3764298618361162
Duplopiviricetes,36.53328270386084,1.3764298618361162
Duplopiviricetes,39.09092833318983,1.349029397483189
Duplopiviricetes,99.21632503107773,1.3850161792807434
Duplopiviricetes,44.172470625012885,1.3499103807390405
Duplopiviricetes,108.89171804066923,1.385529510540528
Duplopiviricetes,43.9972318279817,1.381972249977245
Duplopiviricetes,38.3931410220206,1.3790772507192448
Duplopiviricetes,42.84982559493366,1.3518524043425313
Duplopiviricetes,38.92451875966269,1.3701441811084378
Duplopiviricetes,38.64484880959039,1.3656804896278552
Duplopiviricetes,36.95801891620057,1.3682960756208686
Duplopiviricetes,37.46632110372518,1.3661190886723722
Duplopiviricetes,34.686507949274876,1.3812960621995212
Duplopiviricetes,41.36018435425113,1.3546200038312288
Duplopiviricetes,35.64457099057608,1.3842437191006522
Duplopiviricetes,34.92456760118936,1.3804902599171707
Duplopiviricetes,42.70858426444347,1.3745273614171158
Duplopiviricetes,36.97512024248714,1.384924825169211
Duplopiviricetes,34.557322585685256,1.3802375191106127
Duplopiviricetes,34.49813442219043,1.3692248755000513
Duplopiviricetes,56.127285978419785,1.3752979155949254
Duplopiviricetes,35.64457099057608,1.3842437191006522
Duplopiviricetes,34.92258967780177,1.3816156797025767
