Sublevel Name,PP
Kitrinoviricota,1.37277187183552
Kitrinoviricota,1.3773760369190384
Kitrinoviricota,1.3850498501023996
Kitrinoviricota,1.3805720858613353
Kitrinoviricota,1.369571697854957
Kitrinoviricota,1.3786125313086472
Kitrinoviricota,1.366800164273211
Kitrinoviricota,1.3793121934430768
Kitrinoviricota,1.3768742430300662
Kitrinoviricota,1.373763807689628
Kitrinoviricota,1.3852732784076798
Kitrinoviricota,1.3700803326290065
Kitrinoviricota,1.3755938827205956
Kitrinoviricota,1.3698557631666781
Kitrinoviricota,1.3648923672496662
Kitrinoviricota,1.3654740590928183
Kitrinoviricota,1.3785565364261398
Kitrinoviricota,1.3770913894397885
Kitrinoviricota,1.3627286023250043
Kitrinoviricota,1.3828593472749184
Kitrinoviricota,1.3774998642922387
Kitrinoviricota,1.378487870628589
Kitrinoviricota,1.362449856046609
Kitrinoviricota,1.3704534016466052
Kitrinoviricota,1.3786692054647958
Kitrinoviricota,1.3696585293670518
Kitrinoviricota,1.374055688223692
Kitrinoviricota,1.3704785267023594
Kitrinoviricota,1.3754500283718518
Kitrinoviricota,1.378677396097705
Kitrinoviricota,1.3787203187173036
Kitrinoviricota,1.3786702789160645
Kitrinoviricota,1.3701022696086151
Kitrinoviricota,1.3702389403001622
Kitrinoviricota,1.3804926819912762
Kitrinoviricota,1.3711662869889203
Kitrinoviricota,1.3697062843656498
Kitrinoviricota,1.371169415799541
Kitrinoviricota,1.3702358665453178
Kitrinoviricota,1.3729257800825234
Kitrinoviricota,1.375008047921209
Kitrinoviricota,1.3788679366394296
Kitrinoviricota,1.370219020200412
Kitrinoviricota,1.3677008764638994
Kitrinoviricota,1.3867045284764732
Kitrinoviricota,1.3860765753775606
Kitrinoviricota,1.3702720884029342
Kitrinoviricota,1.3691567709717214
Kitrinoviricota,1.37348008814056
Kitrinoviricota,1.3857761349893074
Kitrinoviricota,1.3735111631845598
Kitrinoviricota,1.3684315269860632
Kitrinoviricota,1.3698236125708605
Kitrinoviricota,1.3745981166365278
Kitrinoviricota,1.382437516869581
Kitrinoviricota,1.3733326216775368
Kitrinoviricota,1.3664091385586503
Kitrinoviricota,1.3804294571355877
Kitrinoviricota,1.3488182049110677
Kitrinoviricota,1.380615274712746
Kitrinoviricota,1.3670933294576249
Kitrinoviricota,1.3663984697669058
Kitrinoviricota,1.3735297595700817
Kitrinoviricota,1.369545650338116
Kitrinoviricota,1.374043993227384
Kitrinoviricota,1.3709066956532243
Kitrinoviricota,1.3696820291085823
Kitrinoviricota,1.370514096675298
Kitrinoviricota,1.3813369905852688
Kitrinoviricota,1.3827961943072924
Kitrinoviricota,1.3702609957626959
Kitrinoviricota,1.302384830841969
Kitrinoviricota,1.3827158998948414
Kitrinoviricota,1.3737574123977456
Kitrinoviricota,1.3708324865052737
Kitrinoviricota,1.3656329401596654
Kitrinoviricota,1.3785671165599762
Kitrinoviricota,1.3472566248101492
Kitrinoviricota,1.3705601240001573
Kitrinoviricota,1.365633582283028
Kitrinoviricota,1.37874208548695
Kitrinoviricota,1.3751495557434696
Kitrinoviricota,1.3788357994067582
Kitrinoviricota,1.3702446356554712
Kitrinoviricota,1.3759885681114217
Kitrinoviricota,1.373506282613019
Kitrinoviricota,1.386010069825402
Kitrinoviricota,1.3839107130235497
Kitrinoviricota,1.3715137742234291
Kitrinoviricota,1.3786190011474995
Kitrinoviricota,1.3784243321875858
Kitrinoviricota,1.3711858528661724
Kitrinoviricota,1.3707230054459338
Kitrinoviricota,1.3805466965691342
Kitrinoviricota,1.3832810710035839
Kitrinoviricota,1.3482436127904391
Kitrinoviricota,1.3786628017710278
Kitrinoviricota,1.3698221125810648
Kitrinoviricota,1.3747267388879614
Kitrinoviricota,1.3698511666344781
Kitrinoviricota,1.369800250493663
Kitrinoviricota,1.378325501782937
Kitrinoviricota,1.3709659356148791
Kitrinoviricota,1.377298150701949
Kitrinoviricota,1.3472372139740127
Kitrinoviricota,1.3706487364578575
Kitrinoviricota,1.3693503047005051
Kitrinoviricota,1.3661103624394972
Kitrinoviricota,1.3663839863509706
Kitrinoviricota,1.3670265712976006
Kitrinoviricota,1.3728394361503682
Kitrinoviricota,1.3794857795231192
Kitrinoviricota,1.3698526921885628
Kitrinoviricota,1.3717776079853319
Kitrinoviricota,1.3738105039006645
Kitrinoviricota,1.3787041931000976
Kitrinoviricota,1.3800914149821324
Kitrinoviricota,1.3700955099828853
Kitrinoviricota,1.3787613805726404
Kitrinoviricota,1.3667409247695308
Kitrinoviricota,1.3859736219756045
Kitrinoviricota,1.3701377100097185
Kitrinoviricota,1.369686124707468
Kitrinoviricota,1.3785091598227184
Kitrinoviricota,1.37858372632348
Kitrinoviricota,1.3768068221004008
Kitrinoviricota,1.3754933119585817
Kitrinoviricota,1.3774646480875496
Kitrinoviricota,1.3819012412921574
Kitrinoviricota,1.369581268800508
Kitrinoviricota,1.373438886379262
Kitrinoviricota,1.407179084488137
Kitrinoviricota,1.360473185016454
Kitrinoviricota,1.3783664559572357
Kitrinoviricota,1.3786347711162363
Kitrinoviricota,1.3663741241981784
Kitrinoviricota,1.3494284697011762
Kitrinoviricota,1.3766659516687907
Kitrinoviricota,1.3697428140288563
Kitrinoviricota,1.3695263872421548
Kitrinoviricota,1.369577238459884
Kitrinoviricota,1.386030703825167
Kitrinoviricota,1.3792614817217812
Kitrinoviricota,1.37863967237526
Kitrinoviricota,1.3733351573750947
Kitrinoviricota,1.384470129772885
Kitrinoviricota,1.343335419551702
Kitrinoviricota,1.369579280060619
Kitrinoviricota,1.382841899550782
Kitrinoviricota,1.3522128095822796
Kitrinoviricota,1.3270200079215824
Kitrinoviricota,1.3667515240173342
Kitrinoviricota,1.3818673380452837
Kitrinoviricota,1.3311208251397733
Kitrinoviricota,1.3771394108269115
Kitrinoviricota,1.3702077623329587
Kitrinoviricota,1.3776033171288256
Kitrinoviricota,1.3704843900668708
Kitrinoviricota,1.3705665090599572
Kitrinoviricota,1.3717610994029241
Kitrinoviricota,1.370577721258085
Kitrinoviricota,1.3699863403095773
Kitrinoviricota,1.3226888707949855
Kitrinoviricota,1.3894181132946781
Kitrinoviricota,1.3644969313738193
Kitrinoviricota,1.3665525864798846
Kitrinoviricota,1.3700842949676337
Kitrinoviricota,1.3843908412656885
Kitrinoviricota,1.3642161010660754
Kitrinoviricota,1.3707471004066454
Kitrinoviricota,1.380496066247556
Kitrinoviricota,1.3733765818184382
Kitrinoviricota,1.3785635162945578
Kitrinoviricota,1.3694576045920976
Kitrinoviricota,1.378838554844929
Kitrinoviricota,1.3703830907869734
Kitrinoviricota,1.3740340858800042
Kitrinoviricota,1.376126202413461
Kitrinoviricota,1.3817479699448696
Kitrinoviricota,1.4112196642545392
Kitrinoviricota,1.3780567816818405
Kitrinoviricota,1.382706045266002
Kitrinoviricota,1.3785997414092204
Kitrinoviricota,1.3621013213895647
Kitrinoviricota,1.3539510551798917
Kitrinoviricota,1.3772832823547048
Kitrinoviricota,1.3717752945718638
Kitrinoviricota,1.3713365310079628
Kitrinoviricota,1.3853498260783046
Kitrinoviricota,1.3785899387201295
Kitrinoviricota,1.379422573595469
Kitrinoviricota,1.3823748582191482
Kitrinoviricota,1.3795861008746524
Kitrinoviricota,1.377612224262192
Kitrinoviricota,1.3627286023250043
Kitrinoviricota,1.326507383612967
Kitrinoviricota,1.3728942750448279
Kitrinoviricota,1.3703392956726117
Kitrinoviricota,1.3646310738403105
Kitrinoviricota,1.3742318950253305
Pisuviricota,1.3835151633545546
Pisuviricota,1.383359984163084
Pisuviricota,1.3555235251235374
Pisuviricota,1.3804265218542113
Pisuviricota,1.3670122675842518
Pisuviricota,1.3802995752990566
Pisuviricota,1.3834102666873498
Pisuviricota,1.3695761584706618
Pisuviricota,1.3662319589034788
Pisuviricota,1.3671930153186638
Pisuviricota,1.366101463499602
Pisuviricota,1.357776166978656
Pisuviricota,1.3822813272577248
Pisuviricota,1.3822136663469582
Pisuviricota,1.3841330502951148
Pisuviricota,1.3530445440483518
Pisuviricota,1.3706221750348828
Pisuviricota,1.3660579097418082
Pisuviricota,1.383794649317014
Pisuviricota,1.3826595927487781
Pisuviricota,1.383589188058714
Pisuviricota,1.3849486977705263
Pisuviricota,1.3654024264401095
Pisuviricota,1.38399870285456
Pisuviricota,1.3817013727687537
Pisuviricota,1.3669379324546644
Pisuviricota,1.3683724487485716
Pisuviricota,1.3814346786255804
Pisuviricota,1.3827768143019346
Pisuviricota,1.3776678303399765
Pisuviricota,1.3847006420069572
Pisuviricota,1.3687167552334718
Pisuviricota,1.3644355898512806
Pisuviricota,1.3564419352721746
Pisuviricota,1.3740194591323744
Pisuviricota,1.3828442608268905
Pisuviricota,1.3399310228506187
Pisuviricota,1.3699404949858485
Pisuviricota,1.3809668502212493
Pisuviricota,1.3650291390838958
Pisuviricota,1.35263965487403
Pisuviricota,1.3836582585176143
Pisuviricota,1.3804442814450872
Pisuviricota,1.3695157182304387
Pisuviricota,1.3825659127217462
Pisuviricota,1.3852540491775849
Pisuviricota,1.3844870225651442
Pisuviricota,1.3839599287668571
Pisuviricota,1.3818397385550578
Pisuviricota,1.3825065782060013
Pisuviricota,1.3835050573917946
Pisuviricota,1.3530089462694255
Pisuviricota,1.3833516263568497
Pisuviricota,1.3546851857050315
Pisuviricota,1.3797208155045826
Pisuviricota,1.3707091906194766
Pisuviricota,1.365918851951587
Pisuviricota,1.3693980134736954
Pisuviricota,1.3810689877582947
Pisuviricota,1.3815371483493355
Pisuviricota,1.3825423537056714
Pisuviricota,1.3831985552206114
Pisuviricota,1.3764514201686426
Pisuviricota,1.3827324160881234
Pisuviricota,1.3835623200419918
Pisuviricota,1.3843087000586272
Pisuviricota,1.3525294700556285
Pisuviricota,1.381666341861524
Pisuviricota,1.3839259550676597
Pisuviricota,1.355874019185397
Pisuviricota,1.3525034450853315
Pisuviricota,1.3411344987703342
Pisuviricota,1.3760325724316114
Pisuviricota,1.3752404560128797
Pisuviricota,1.3815221933552049
Pisuviricota,1.4012815327356243
Pisuviricota,1.3798954782997115
Pisuviricota,1.3351615824205694
Pisuviricota,1.3824870626377477
Pisuviricota,1.368512319191315
Pisuviricota,1.302950567274014
Pisuviricota,1.3769818810389323
Pisuviricota,1.383441191867411
Pisuviricota,1.3851788672586112
Pisuviricota,1.3591765448478759
Pisuviricota,1.3857859797737615
Pisuviricota,1.3841399044981584
Pisuviricota,1.3604659646341226
Pisuviricota,1.3850314636758625
Pisuviricota,1.3821823365575905
Pisuviricota,1.3758817879321044
Pisuviricota,1.3833695794075695
Pisuviricota,1.3830293775775306
Pisuviricota,1.3765622388135337
Pisuviricota,1.3077827292651318
Pisuviricota,1.3732992415006897
Pisuviricota,1.3518524043425313
Pisuviricota,1.3837327035378166
Pisuviricota,1.3822883129117103
Pisuviricota,1.3628697417568965
Pisuviricota,1.3602088621571602
Pisuviricota,1.3688792607107019
Pisuviricota,1.3632395048853336
Pisuviricota,1.3673127039641293
Pisuviricota,1.3692544259852943
Pisuviricota,1.356241478282195
Pisuviricota,1.3748140252040213
Pisuviricota,1.3632395048853336
Pisuviricota,1.3772464531620394
Pisuviricota,1.3704196924099112
Pisuviricota,1.383783853803009
Pisuviricota,1.3841053484699082
Pisuviricota,1.3830032524803326
Pisuviricota,1.3810894119574144
Pisuviricota,1.3681259747344017
Pisuviricota,1.3738858534431058
Pisuviricota,1.3692867888941909
Pisuviricota,1.3769885545505782
Pisuviricota,1.3527930235765941
Pisuviricota,1.361562233828972
Pisuviricota,1.369502362620112
Pisuviricota,1.3690265914668471
Pisuviricota,1.3671623032783056
Pisuviricota,1.3666004628860755
Pisuviricota,1.3847926809717301
Pisuviricota,1.3851236840772887
Pisuviricota,1.3701024525407537
Pisuviricota,1.3834455901033378
Pisuviricota,1.3842809804658613
Pisuviricota,1.374310957022047
Pisuviricota,1.3689836857392863
Pisuviricota,1.3656850978707622
Pisuviricota,1.3549565688234861
Pisuviricota,1.3692130409946113
Pisuviricota,1.3752864524432582
Pisuviricota,1.3670442952703026
Pisuviricota,1.3608113271970705
Pisuviricota,1.4121708441037208
Pisuviricota,1.3825725665655546
Pisuviricota,1.3837188036231272
Pisuviricota,1.3624508347549322
Pisuviricota,1.3835125861756412
Pisuviricota,1.3801374715762638
Pisuviricota,1.360970991718035
Pisuviricota,1.3835235853453116
Pisuviricota,1.3693924552373973
Pisuviricota,1.3697326633803621
Pisuviricota,1.369659207062735
Pisuviricota,1.3036307300374919
Pisuviricota,1.3472806656007934
Pisuviricota,1.3834746726499443
Pisuviricota,1.3669093388315976
