,Sublevel Name,fd_std,magtropy,avg_magnitude,entropy
58,Varidnaviria,1.165628217845576,2.91240661717221,4.0013288884323135,1.3738908793983544
59,Varidnaviria,1.1654914221209451,3.347777363645162,4.414533014842987,1.3186459358923162
60,Varidnaviria,1.1644042264256025,3.648774417747464,4.917667304724496,1.3477586558393961
61,Varidnaviria,1.1302347049706842,3.640310205527926,4.904077779084606,1.3471593084670666
62,Varidnaviria,1.1302347049706842,2.2511385630212013,3.0326147600955884,1.3471470881053125
63,Varidnaviria,1.1302347049706842,5.095525101253607,7.045802609557347,1.3827431853537395
64,Varidnaviria,1.1302347049706842,2.791850843346101,3.799399524035576,1.3608891510414298
65,Varidnaviria,1.1295218226327173,4.190253654907727,5.664409269055224,1.3518058178699823
66,Varidnaviria,1.1295218226327173,3.705366108750128,5.033265670782917,1.3583720266931216
67,Varidnaviria,1.1295218226327173,2.8758790125619615,3.803104226366163,1.3224145416945716
68,Varidnaviria,1.1262781324169522,3.176254104735093,4.40018459701526,1.3853377128912818
69,Varidnaviria,1.1262781324169522,4.3660815918363545,5.534617934217062,1.267639602650949
70,Varidnaviria,1.1243558224220764,3.098246899448977,4.242101602057984,1.3691941732637387
71,Varidnaviria,1.1243558224220764,5.69608832086397,7.790403834284088,1.367676095496788
72,Varidnaviria,1.1243558224220764,5.534185907857363,7.569399873245943,1.3677530894831356
73,Varidnaviria,1.1295478468542004,4.286227186821284,5.70096023383072,1.330064876486078
74,Varidnaviria,1.129267397077672,3.5313442607501324,4.694458563075441,1.3293687096024558
75,Varidnaviria,1.1292989469121004,5.707642874205427,7.7978401815985565,1.3662102471125803
76,Varidnaviria,1.1281810981446918,3.488886049211778,4.756694977954753,1.3633850205653473
77,Varidnaviria,1.1288040631832648,2.293056096177492,3.0714095537221384,1.3394393442193393
78,Varidnaviria,1.1277244761951732,2.541715226037526,3.442306176650891,1.3543240963376393
79,Varidnaviria,1.1270431221502302,2.6586456008471537,3.5572657786280306,1.3379992344577778
80,Varidnaviria,1.1270431221502302,3.834298333036031,5.2075042766575805,1.3581374802764064
81,Varidnaviria,1.1270431221502302,2.568936308567646,3.47804845939013,1.3538866058261192
82,Varidnaviria,1.1270431221502302,2.6904054868455516,3.7042595694336264,1.3768406240416935
83,Varidnaviria,1.1270431221502302,4.302254131598258,5.856964453501178,1.3613711032280085
84,Varidnaviria,1.1270431221502302,5.697388983194572,7.8237753010002065,1.3732211937920646
85,Varidnaviria,1.1271495700797012,1.9992414858897607,2.6887948643591035,1.3449074978365894
86,Varidnaviria,1.1271495700797012,3.811752681436413,5.18367663848173,1.3599194574523978
87,Varidnaviria,1.1271495700797012,3.582367929114292,4.822255119235686,1.3461082766079655
88,Varidnaviria,1.1273723452099509,3.392502599380612,4.467279772525793,1.3168095356334906
89,Varidnaviria,1.1273723452099509,5.566160464436047,7.613930707597188,1.3678963724177535
90,Varidnaviria,1.1372998794539548,6.257726112107732,8.388662700607503,1.3405288998469806
91,Varidnaviria,1.1457636131497726,4.765982815826806,6.599386594920974,1.3846853524116425
92,Varidnaviria,1.1451267199667354,3.7650657641375496,5.175729578860207,1.374671759563752
93,Varidnaviria,1.146036873833883,3.1311079965323696,4.3273140297726425,1.3820392124976348
94,Varidnaviria,1.1441505966643837,7.277488828716012,10.007385809347957,1.3751152416559036
95,Varidnaviria,1.1441505966643837,5.5526020187235305,7.693697456841144,1.3856021791040989
96,Varidnaviria,1.1441505966643837,2.5714592100945763,3.435870948502864,1.3361561151796355
97,Varidnaviria,1.1441505966643837,4.888930753512576,6.762475353135502,1.3832217501294801
98,Varidnaviria,1.1441505966643837,6.435888184940335,8.82526573885576,1.3712584005897512
99,Varidnaviria,1.1434414797173549,5.721928778484316,7.75368840121659,1.355082997602509
100,Monodnaviria,1.167462135429197,1.0463344135887207,1.4335919997291675,1.3701088114001998
101,Monodnaviria,1.167462135429197,0.6960058823982461,0.960449429712502,1.3799444142670974
102,Monodnaviria,1.167462135429197,0.8098042075562754,1.11674779134672,1.3790343158585212
103,Monodnaviria,1.167462135429197,0.9638740190471188,1.3169643103994342,1.3663241091417515
104,Monodnaviria,1.167462135429197,1.0639134393601672,1.4677364284753,1.379563763531355
105,Monodnaviria,1.167462135429197,1.1383051211175024,1.5429783363495342,1.3555050466914829
106,Monodnaviria,1.167462135429197,0.7789919274113425,1.0618389209629606,1.3630936131668825
107,Monodnaviria,1.167462135429197,0.8058823889938612,1.1025984939642512,1.36818785100992
108,Monodnaviria,1.167462135429197,1.3382726189348422,1.85169648568648,1.383646694617635
109,Monodnaviria,1.167462135429197,1.1240817932598821,1.5573732385909276,1.385462559690148
110,Monodnaviria,1.167462135429197,0.8155827948397201,1.123579449257276,1.377639960487499
111,Monodnaviria,1.167462135429197,0.8358937979844562,1.1574374342727198,1.3846704414646738
112,Monodnaviria,1.167462135429197,1.1494949748127958,1.5707989658888926,1.3665122512994972
113,Monodnaviria,1.167462135429197,0.7910320792832661,1.0871338936862849,1.3743233961779515
114,Monodnaviria,1.167462135429197,1.0158649988792232,1.3970912812971332,1.3752725833043828
115,Monodnaviria,1.167462135429197,1.30421514891103,1.7992882195022943,1.3795946328369455
116,Monodnaviria,1.167462135429197,0.7568488354925491,1.0431513682419136,1.3782823191675284
117,Monodnaviria,1.167462135429197,0.8042272661324298,1.1014115214427718,1.369527704201719
118,Monodnaviria,1.167462135429197,1.1990318475833903,1.6382038273688515,1.366272155881929
119,Monodnaviria,1.167462135429197,0.6903349619822646,0.9530839990672049,1.3806109375229507
120,Monodnaviria,1.167462135429197,1.0163357657512908,1.392672726872879,1.3702880227218943
121,Monodnaviria,1.167462135429197,1.0450921610049424,1.4404034333564248,1.3782549397092003
122,Monodnaviria,1.167462135429197,0.8016784852531588,1.0961743287354904,1.3673490668635493
123,Monodnaviria,1.167462135429197,1.2738968211498942,1.7373555247669676,1.3638118063586409
124,Monodnaviria,1.167462135429197,1.2794010749542932,1.7492682194436349,1.367255549246844
125,Monodnaviria,1.167462135429197,1.1638425071650955,1.5488181978930584,1.3307798850427726
126,Monodnaviria,1.167462135429197,0.8247039105513572,1.1372377375225406,1.3789648902746665
127,Monodnaviria,1.167462135429197,1.259400237977768,1.7118552886312142,1.359262319483088
128,Monodnaviria,1.167462135429197,0.7348117063288514,1.0144224103109671,1.380520208883255
129,Monodnaviria,1.167462135429197,0.8000700649328246,1.0985995880194206,1.37312922476566
130,Monodnaviria,1.167462135429197,0.8240646707520841,1.1419729521423163,1.3857807435187008
131,Monodnaviria,1.167462135429197,0.5435719836360731,0.7374153225706033,1.3566102462416647
132,Monodnaviria,1.167462135429197,0.7480431955664419,1.0365055862638797,1.385622638381203
133,Monodnaviria,1.167462135429197,0.7670182721541121,1.0470016813664529,1.3650283433614023
134,Monodnaviria,1.167462135429197,0.519059911794574,0.7063108867579951,1.360750215357661
135,Monodnaviria,1.167462135429197,0.7963626778471495,1.0862038137401049,1.3639562023128688
136,Monodnaviria,1.167462135429197,0.8085743480711666,1.112593827564022,1.3759944650953695
137,Monodnaviria,1.167462135429197,1.081899687275755,1.4874499676437318,1.374850168770416
138,Monodnaviria,1.167462135429197,0.8246001045104611,1.1365107015431413,1.3782568002678723
139,Monodnaviria,1.167462135429197,0.7812995498370295,1.0742922756103297,1.375006904630132
140,Monodnaviria,1.167462135429197,0.6611061341573905,0.9146168981456428,1.3834645465986533
141,Monodnaviria,1.167462135429197,0.8408125906423491,1.1626698858742073,1.3827931441725574
142,Monodnaviria,1.167462135429197,0.8128638617726153,1.1164646266315381,1.3734952175101736
143,Monodnaviria,1.167462135429197,0.6936354023995591,0.9568502079364118,1.3794714119641076
144,Monodnaviria,1.167462135429197,0.8195531522219294,1.1301264077041469,1.3789543785417793
145,Monodnaviria,1.167462135429197,0.5516822833260692,0.7521104608287859,1.3633036324718344
146,Monodnaviria,1.167462135429197,0.5479371860329957,0.7464004118693512,1.3622006881358195
147,Monodnaviria,1.167462135429197,0.718902814631739,0.9941032779170452,1.382806212027809
148,Monodnaviria,1.167462135429197,1.0324142655851782,1.4129682373613943,1.3686058827950385
149,Monodnaviria,1.167462135429197,0.5246326642594681,0.7172079998313995,1.3670669950445349
150,Monodnaviria,1.167462135429197,0.5467209310712289,0.7452762071588349,1.3631748206503869
151,Monodnaviria,1.167462135429197,0.8114376516418071,1.118541242523547,1.3784685000263022
152,Monodnaviria,1.167462135429197,0.8285709480682631,1.142344321999819,1.3786922226311331
153,Monodnaviria,1.167462135429197,0.694743325556339,0.9586009126806352,1.379791467464626
154,Monodnaviria,1.167462135429197,1.1157489323590837,1.502287507828867,1.346438669363103
155,Monodnaviria,1.167462135429197,0.8387859361449431,1.159916284346405,1.3828513740673525
156,Monodnaviria,1.167462135429197,0.5557692819563349,0.7582692127823709,1.364359703568406
157,Monodnaviria,1.167462135429197,1.024762285941608,1.4022078384451309,1.3683249839319616
158,Monodnaviria,1.167462135429197,0.8084336895108144,1.1072310993768435,1.3696003936288608
159,Monodnaviria,1.167462135429197,0.6958266583982529,0.9600289819671578,1.379695604329218
160,Monodnaviria,1.167462135429197,0.6447844073433945,0.8880354654751923,1.377259523278529
161,Monodnaviria,1.167462135429197,0.815619646735374,1.1166767595421745,1.3691145916013934
162,Monodnaviria,1.167462135429197,0.8256378113850495,1.1440544751633874,1.385661435786447
163,Monodnaviria,1.167462135429197,0.8210972455303356,1.1367030064319528,1.3843707461200554
164,Monodnaviria,1.167462135429197,0.8359157616002293,1.151511712810044,1.3775451614952874
165,Monodnaviria,1.167462135429197,0.8245732396161667,1.142639662429538,1.3857345927954552
166,Monodnaviria,1.167462135429197,0.804714433686835,1.1028409503530965,1.370474921520149
167,Monodnaviria,1.167462135429197,0.8023374021741811,1.0972265533212813,1.3675375849960465
168,Monodnaviria,1.167462135429197,1.0424555877718709,1.4287036882641149,1.3705175597147543
169,Monodnaviria,1.167462135429197,1.0532710539623062,1.4519278395871529,1.3784940107535828
170,Monodnaviria,1.167462135429197,0.8122394139502249,1.1167009607479377,1.37484212360122
171,Monodnaviria,1.167462135429197,1.1608444210239417,1.605651619466803,1.3831755490977091
172,Monodnaviria,1.167462135429197,0.7984494920155204,1.0920234389201755,1.3676800471919504
173,Monodnaviria,1.167462135429197,1.2881633304219189,1.7605723665186173,1.3667306970630562
174,Monodnaviria,1.167462135429197,0.6935468574701021,0.9566518303065183,1.379361495193219
175,Monodnaviria,1.167462135429197,0.7423601006570095,1.027497626977069,1.3840959745381043
176,Monodnaviria,1.167462135429197,0.7972165245557227,1.0936040081562992,1.3717778978123274
177,Monodnaviria,1.167462135429197,0.8153648506994119,1.1139320459415774,1.3661761909236796
178,Monodnaviria,1.167462135429197,0.8179197389046664,1.1309367302359934,1.382698908514557
179,Monodnaviria,1.167462135429197,1.035283506598828,1.3933580781687216,1.3458710288414235
180,Monodnaviria,1.167462135429197,1.2510210309949676,1.6877320918984997,1.3490837084938572
181,Monodnaviria,1.167462135429197,0.8048125741133663,1.1006338317101323,1.367565402320735
182,Monodnaviria,1.167462135429197,0.8425408984984442,1.1648601308170459,1.3825561855727495
183,Monodnaviria,1.167462135429197,0.7986504874714323,1.1048418062095324,1.3833858784804818
184,Monodnaviria,1.167462135429197,0.7404252742478055,1.0249087241960242,1.3842162873724484
185,Monodnaviria,1.167462135429197,0.5397783887851059,0.7373664371159216,1.3660540185307024
186,Monodnaviria,1.167462135429197,1.1050772533688806,1.4952058956410588,1.3530329133848809
187,Monodnaviria,1.167462135429197,0.6974186953166673,0.9623289516217252,1.3798439274484515
188,Monodnaviria,1.167462135429197,0.9375411108452516,1.2847583873658577,1.3703488545772329
189,Monodnaviria,1.167462135429197,1.2442933048031806,1.6781749672765416,1.3486972571487006
190,Monodnaviria,1.167462135429197,0.746320393615866,1.033208427739433,1.3844033160257303
191,Monodnaviria,1.167462135429197,0.6961665244544333,0.9606166778969704,1.3798662304967613
192,Monodnaviria,1.167462135429197,0.5240874457373664,0.7099178232497704,1.3545789524703256
193,Monodnaviria,1.167462135429197,0.7593979894165613,1.0408304898832248,1.3705994806266022
194,Monodnaviria,1.167462135429197,0.8157069366602197,1.1209870403839304,1.3742521854400684
195,Monodnaviria,1.167462135429197,0.6954599251597979,0.9594397114616234,1.3795758414709087
196,Monodnaviria,1.167462135429197,0.8237034574748748,1.1234476367866617,1.3638981681959608
197,Monodnaviria,1.167462135429197,0.7799565949221601,1.0695886992312058,1.3713438750241629
198,Monodnaviria,1.167462135429197,0.7855621145533066,1.075311550859829,1.3688434446349065
199,Monodnaviria,1.167462135429197,0.9562672620156444,1.276777820816782,1.3351683901899531
200,Riboviria,1.167462135429197,1.4391072758100858,1.9824936312008523,1.3775857189554477
201,Riboviria,1.167462135429197,1.368872169084102,1.8917285290468449,1.3819614217977565
202,Riboviria,1.167462135429197,0.3450709313770353,0.4775957995826232,1.3840510925586689
203,Riboviria,1.167462135429197,0.3485349451538945,0.4825508770576749,1.3845121809654009
204,Riboviria,1.1670789579492291,0.6560233912194571,0.8914564978693756,1.358879134191055
205,Riboviria,1.1674476467901886,1.6642334986881813,2.28542027575606,1.373256984406049
206,Riboviria,1.1674476467901886,0.6521381789672263,0.8863359281657549,1.3591228925891463
207,Riboviria,1.1674476467901886,0.6642544467363659,0.9202581977442515,1.3854001313287259
208,Riboviria,1.1674476467901886,2.3902135242764744,3.2620702028574837,1.3647610013607148
209,Riboviria,1.1674476467901886,0.8663900753719654,1.1931746114024222,1.3771794545201352
210,Riboviria,1.1674476467901886,0.4925888442260565,0.6744834290462148,1.3692624933598458
211,Riboviria,1.1674476467901886,1.6011190481445738,2.113268946789097,1.3198699679689767
212,Riboviria,1.1674476467901886,1.0811698399218654,1.4921602280270274,1.3801348991892557
213,Riboviria,1.1674476467901886,2.400471188055957,3.2813951027077426,1.3669795826065336
214,Riboviria,1.1674476467901886,1.595088717031094,2.1074998418724875,1.3212430251498073
215,Riboviria,1.1671388829846416,0.7665490873760551,1.04363594102731,1.36147307225913
216,Riboviria,1.1671388829846416,0.35303268132105925,0.4883505681206447,1.3833013031349441
217,Riboviria,1.1671388829846416,1.2812020260567163,1.7713316002592123,1.3825544794922129
218,Riboviria,1.1671388829846416,2.3855848548311367,3.25647949583522,1.3650654636075514
219,Riboviria,1.1671388829846416,0.5221965193549938,0.7120383852539196,1.3635448702978996
220,Riboviria,1.1671388829846416,1.2995549714706192,1.7975538800477648,1.383207266725773
221,Riboviria,1.1671388829846416,0.4827801378379329,0.6587183942221889,1.364427288107113
222,Riboviria,1.1671388829846416,1.5379383989685642,2.101265720519653,1.3662873115912126
223,Riboviria,1.1671388829846416,1.6020393965513997,2.2085818906902603,1.3786064783703342
224,Riboviria,1.1671388829846416,0.7401645647967839,1.0119815586446943,1.3672385936532092
225,Riboviria,1.1671388829846416,0.3560119591508173,0.4921642644040836,1.3824374483880415
226,Riboviria,1.1671388829846416,1.4192579741087534,1.9422092584162058,1.3684680966022746
227,Riboviria,1.1671388829846416,0.6413981772996227,0.8692901449800251,1.3553049817507432
228,Riboviria,1.1671388829846416,1.5514275101970167,2.1256343263126642,1.3701151438540162
229,Riboviria,1.1671388829846416,0.6454373391235734,0.8757402229759982,1.3568167967554352
230,Riboviria,1.1671388829846416,0.35478869528400725,0.4903829624850774,1.3821831670609668
231,Riboviria,1.1671388829846416,1.2226297553608911,1.6748557507548951,1.3698797558386904
232,Riboviria,1.1671388829846416,1.368738306491644,1.8902443673284688,1.381012249283467
233,Riboviria,1.1671388829846416,0.4975223694432265,0.6793524942212137,1.365471255054264
234,Riboviria,1.1671388829846416,1.2054206357784087,1.6441197466092041,1.3639386101495616
235,Riboviria,1.1671388829846416,1.7590206726857036,2.429880041480488,1.381382310743685
236,Riboviria,1.1695373034848713,0.6449998649124943,0.8750002628834753,1.356589838979555
237,Riboviria,1.1708461152734024,0.9301346629150776,1.2394052971517209,1.332500923325852
238,Riboviria,1.1708461152734024,0.5732746664154406,0.7669775226059798,1.337888393711378
239,Riboviria,1.1708461152734024,0.862663176843377,1.1905447016025992,1.3800805848222166
240,Riboviria,1.1708461152734024,1.4436768001234384,1.9776890325364624,1.3698973567819088
241,Riboviria,1.1708461152734024,0.6373759235615214,0.8667205398441756,1.3598262937218042
242,Riboviria,1.1708461152734024,0.8651285959372794,1.1942206705537888,1.3803967134619697
243,Riboviria,1.1708461152734024,0.8601159922110458,1.1870845432778452,1.3801447177214807
244,Riboviria,1.1708461152734024,0.3525656426799457,0.4875981168336242,1.3829995263499315
245,Riboviria,1.1708461152734024,1.5876776826490624,2.1887812663448774,1.3786055509030428
246,Riboviria,1.1708461152734024,0.4912158157091532,0.675247884951587,1.37464605852878
247,Riboviria,1.1708461152734024,0.3545466046658366,0.49032373848685207,1.3829599043798109
248,Riboviria,1.1708461152734024,1.338887008847658,1.8059495550733595,1.348843885360938
249,Riboviria,1.1708461152734024,1.2834626494977008,1.7598972702663664,1.3712103511193907
250,Riboviria,1.1708461152734024,1.612133981500714,2.226034852983703,1.3808001558974132
251,Riboviria,1.1708461152734024,1.5970375642346015,2.2021848984291936,1.378918660241167
252,Riboviria,1.1708461152734024,1.8145598397450855,2.507260317495256,1.3817457339116923
253,Riboviria,1.1708461152734024,1.5705064491829883,2.1809565425332598,1.3886963301983517
254,Riboviria,1.1708461152734024,0.3556689064595441,0.4915245342348337,1.3819721806093348
255,Riboviria,1.1708461152734024,1.418757791506116,1.9211101924113407,1.3540790428871872
256,Riboviria,1.1708461152734024,0.8616564439313643,1.188981849437834,1.3798792521216758
257,Riboviria,1.1708461152734024,1.5506675534081074,2.129917527682446,1.3735487809758091
258,Riboviria,1.1708461152734024,0.8409422792374838,1.185107996369008,1.4092619976766931
259,Riboviria,1.1708461152734024,1.1540053342920822,1.514336301210123,1.3122437619745349
260,Riboviria,1.1708461152734024,1.8598362879054984,2.5727992019915478,1.3833471358325686
261,Riboviria,1.1708461152734024,1.5358153108964403,2.0984664540745133,1.3663533884485493
262,Riboviria,1.1708461152734024,0.8637040223879865,1.1921171172310618,1.380238005532349
263,Riboviria,1.1708461152734024,0.8617625267740904,1.1893219668866104,1.3801040657206358
264,Riboviria,1.1708461152734024,0.7634782930312891,1.0514855366694622,1.3772304285098649
265,Riboviria,1.1708461152734024,1.4460291214611116,1.9822557407973955,1.3708269850018402
266,Riboviria,1.1708461152734024,0.8639675735883989,1.1939288585996224,1.3819139688782112
267,Riboviria,1.1708461152734024,0.8617248966774593,1.1898036075841294,1.3807232588632852
268,Riboviria,1.1708461152734024,0.5851640396711631,0.7919754236560297,1.3534246296151171
269,Riboviria,1.1708461152734024,0.35337484983567274,0.4890308473611734,1.3838869619289085
270,Riboviria,1.1708461152734024,0.5729845657805804,0.7891372404950424,1.377239960067678
271,Riboviria,1.1708461152734024,2.400003870906542,3.2813067407861713,1.3672089368533968
272,Riboviria,1.1708461152734024,1.5392235775865406,2.1035268981650423,1.3666155643635045
273,Riboviria,1.1708461152734024,0.8627293680904414,1.1907896532854367,1.3802586272461332
274,Riboviria,1.1708461152734024,0.9622152390149936,1.2753358726903017,1.3254164151420478
275,Riboviria,1.1708461152734024,0.6547267687189714,0.8896364941935941,1.3587904706176035
276,Riboviria,1.1708461152734024,1.4093248320439626,1.9009147783886668,1.348812378216415
277,Riboviria,1.1708461152734024,0.6497936555378205,0.8953558248606155,1.3779079208145677
278,Riboviria,1.1708461152734024,1.5566120990166217,2.138014504651036,1.373505002307069
279,Riboviria,1.1708461152734024,2.4001277811731563,3.126823379085234,1.3027737121383078
280,Riboviria,1.1708461152734024,1.2513679248463092,1.7250799780474353,1.3785553743191128
281,Riboviria,1.1708461152734024,0.8646958236695098,1.1947927640576812,1.3817492016872928
282,Riboviria,1.1708461152734024,1.1986981569697592,1.647959467956306,1.3747910250585968
283,Riboviria,1.1708461152734024,0.8565879855107998,1.1819578108532127,1.3798440216837604
284,Riboviria,1.1708461152734024,0.8620256709510598,1.1901469015928705,1.3806397439182985
285,Riboviria,1.1708461152734024,2.3355091406421584,3.15674527087626,1.3516304500560845
286,Riboviria,1.1708461152734024,0.5267171908527659,0.7266993098469087,1.379676461044242
287,Riboviria,1.1708461152734024,2.347129081169911,3.1753809031435134,1.3528786842693652
288,Riboviria,1.1708461152734024,0.6417293019087984,0.8763539147690755,1.3656130585940138
289,Riboviria,1.1708461152734024,0.6138216959618366,0.8381234491799704,1.3654184182373368
290,Riboviria,1.1708461152734024,0.6019694790235856,0.8246271379050387,1.3698819734891066
291,Riboviria,1.1708461152734024,1.5928390035385689,2.201405178758669,1.3820638331106545
292,Riboviria,1.1708461152734024,2.4005552650765525,3.2814165060330533,1.366940621518418
293,Riboviria,1.1708461152734024,2.399967291703424,3.2805619202988394,1.3669194291270514
294,Riboviria,1.1708461152734024,0.609936163035152,0.8279432614795742,1.357426090887249
295,Riboviria,1.1708461152734024,0.7217924325451198,0.980375432183524,1.3582511924191445
296,Riboviria,1.1708461152734024,0.3524806252412404,0.4879991524135676,1.3844708544748447
297,Riboviria,1.1708098757589278,1.2202117335763325,1.67075802486242,1.3692361570442992
298,Riboviria,1.1708098757589278,0.6535897539588554,0.8954925263008154,1.3701140828428409
299,Riboviria,1.170954085446304,1.5840938210295998,2.184192089600261,1.3788274789056498
300,Duplodnaviria,1.0353490006630093,5.8237275704000355,7.828758381057327,1.3442865048921866
301,Duplodnaviria,1.0364328247726835,5.69893770478217,7.582363808747544,1.3304872243795414
302,Duplodnaviria,1.0832454141725,5.8738913888919715,7.812151622524984,1.3299789024527129
303,Duplodnaviria,1.0974661472203455,6.1630151266684425,8.534425779454693,1.3847809236301796
304,Duplodnaviria,1.098879095575036,2.7804887896390698,3.8417854983401223,1.381694295138236
305,Duplodnaviria,1.0989671423845018,5.753733332233162,7.820192748152902,1.3591510583820707
306,Duplodnaviria,1.1200287062701986,5.477443511314308,7.266938191499096,1.3267025349487174
307,Duplodnaviria,1.141719878113898,5.477449812640087,7.258571873316684,1.3251735974953849
308,Duplodnaviria,1.1425415134111392,5.514450354408244,7.506739924151196,1.3612852490639105
309,Duplodnaviria,1.145607744976568,5.691711603352193,7.55702205637466,1.3277239928888656
310,Duplodnaviria,1.1457726061200175,2.72328218223158,3.773717820667498,1.3857241255752442
311,Duplodnaviria,1.1485067856060711,2.6872371798888985,3.724402361211769,1.385959672292771
312,Duplodnaviria,1.1400736019191948,5.718616424435567,7.831002083337361,1.369387540992538
313,Duplodnaviria,1.139987120131686,5.453881519165369,7.231395527899907,1.3259172393988048
314,Duplodnaviria,1.1736763746756238,2.7232956090426206,3.773748797142935,1.3857286680932897
315,Duplodnaviria,1.1726651506796062,2.7245296204668032,3.775449990844882,1.385725434028506
