Sublevel Name,pp_magtropy,pp_avg_magnitude,entropy
Pararnavirae,35.970443164749504,49.640605523849864,1.3800387528307385
Pararnavirae,36.289396985223405,50.172773445902905,1.382573909021763
Pararnavirae,36.06384607640286,49.76919006043151,1.380030015517293
Pararnavirae,60.97736485660725,82.18733448078817,1.3478334899197058
Pararnavirae,36.24236714877061,50.03538631135549,1.3805772152234475
Pararnavirae,36.22864131332708,50.023181802276056,1.3807633957245455
Pararnavirae,36.17694635045898,49.938034079843554,1.3803827884221076
Pararnavirae,36.24492419222243,50.023450418305025,1.380150504744034
Pararnavirae,36.19261377481416,50.00712278020406,1.381694151501243
Pararnavirae,36.270027142501085,50.07262222229122,1.3805509994674448
Pararnavirae,36.180318083358785,49.992555416722126,1.3817610807494893
Pararnavirae,69.94953109209594,96.47971197569387,1.3792760361562417
Pararnavirae,36.18195024869239,49.998311515205664,1.3818578371687578
Pararnavirae,60.712021853692484,82.50102635271256,1.3588911031744015
Pararnavirae,36.273431736284,50.083328156145456,1.3807165674387387
Pararnavirae,36.22041455175377,49.99840770776113,1.3803930277032193
Pararnavirae,36.234207107654164,50.02185500743529,1.3805146848892578
Pararnavirae,36.05577627632905,49.75877725936858,1.3800500890071163
Pararnavirae,36.08458190597733,49.80744472449974,1.3802971267418023
Pararnavirae,36.30371574372027,50.112514718314806,1.380368749911864
Pararnavirae,60.88358997181456,82.20333279004879,1.350172235705943
Pararnavirae,59.81292469433768,81.83065613471356,1.3681099286298608
Pararnavirae,35.98894152232322,49.67832287471037,1.3803774374385502
Pararnavirae,36.3291498512033,50.1430271846437,1.3802422404603243
Pararnavirae,36.24544402128379,50.02072341662424,1.3800554736548802
Pararnavirae,36.23751385501804,50.015452476156476,1.3802120276866212
Pararnavirae,56.57093449306276,77.50771830498029,1.3700978956691088
Pararnavirae,36.25600449014849,50.04480028957397,1.38031757755249
Pararnavirae,36.23558712629818,50.02890734004205,1.380656732997526
Pararnavirae,36.156118838643955,49.89812189490266,1.3800740648515386
Pararnavirae,36.14251097479466,49.951538443785346,1.3820716130824704
Pararnavirae,36.357875044056975,50.18521588508479,1.38031212837033
Pararnavirae,58.964143914121635,81.89537856594455,1.3889013412154534
Pararnavirae,60.73989546457287,82.11500613952444,1.3519122071492338
Pararnavirae,55.35724613346844,76.49226476873599,1.381793172736776
Pararnavirae,36.20700716134802,49.97420914160352,1.380235845478893
Pararnavirae,36.014215701502046,49.696478783421206,1.379912843176216
Pararnavirae,34.39161310410004,48.67867635086343,1.4154228882349267
Pararnavirae,36.18046621358758,49.995183454497905,1.3818280604610398
Pararnavirae,36.06476280733514,49.78827389845075,1.3805240911864365
Pararnavirae,36.31324569613117,50.15648733759579,1.3812174146399556
Pararnavirae,36.26163129611983,50.058944646785314,1.3804934543069458
Pararnavirae,36.30661890471709,50.1117643766856,1.3802377056425623
Pararnavirae,36.17449959276111,49.99509915179089,1.3820536486922248
Pararnavirae,35.16936397047237,49.11173142426746,1.3964350184297014
Pararnavirae,63.59011601557596,86.34399551175643,1.357821009331184
Pararnavirae,17.531144830601207,24.22743583268178,1.3819654145114342
Pararnavirae,36.2259604818098,50.0194802082469,1.3807633957245455
Pararnavirae,36.215013886061,49.98839758189495,1.3803224745175444
Pararnavirae,35.82750540056067,49.45675305761795,1.3804129677653751
Pararnavirae,36.32093046197861,50.169195227242184,1.3812750551575264
Pararnavirae,36.162629702687774,49.97471116245268,1.381943502818279
Pararnavirae,36.204882280299195,50.00149794033472,1.381070584713458
Pararnavirae,35.803012126125466,49.421219375459614,1.3803648475541794
Pararnavirae,36.20921777902362,50.02294550562396,1.3814975460365448
Pararnavirae,35.79126034547691,49.43058681573112,1.3810798038012615
Pararnavirae,36.18468035305147,49.97959746195018,1.3812363954663311
Pararnavirae,35.87959513928447,49.6881492822889,1.3848581370386055
Pararnavirae,60.89837606182395,82.70570209048604,1.35809372004474
Pararnavirae,36.16171621878167,50.242502353646856,1.3893837905721937
Pararnavirae,60.80146856040785,82.39274072938517,1.3551110307068623
Pararnavirae,35.50419170963397,48.99267448124399,1.3799124025107703
Pararnavirae,36.21737181358003,49.99306663389369,1.380361526264817
Pararnavirae,36.12179922112539,49.83781022537592,1.3797156094104217
Pararnavirae,36.304412598827014,50.12593559059281,1.3807119301032946
Pararnavirae,36.312975110737916,50.138595466195966,1.3807349938498912
Pararnavirae,61.762397090777284,83.9992130377269,1.3600380975218034
Pararnavirae,36.174140831241594,49.930870478370295,1.3802918142909362
Pararnavirae,59.950727321998194,80.77141263620568,1.3472966258170413
Pararnavirae,36.12351785065528,49.92684011054047,1.3821145636189691
Pararnavirae,36.00904695843626,49.69140674535799,1.3799700614880117
Pararnavirae,36.40523755065764,50.238889031027824,1.3799906939522302
Pararnavirae,36.18658083417989,50.128490705594636,1.3852784526756385
Pararnavirae,60.36662891076915,81.40231322012548,1.348465446703181
Pararnavirae,35.9376222038967,49.73013887315839,1.38379046312547
Pararnavirae,36.29088153892615,50.10315193504419,1.3805989221094777
Pararnavirae,60.143391388426295,81.22089802014885,1.350454241856714
Pararnavirae,60.170687671247194,81.48194087405668,1.3541799841020123
Pararnavirae,35.56432232473682,49.884174499641865,1.4026465637149186
Pararnavirae,35.94268857833578,49.60348003534842,1.3800714970790078
Pararnavirae,36.13529697406371,49.861028400930174,1.3798427735827983
Pararnavirae,36.06901339564903,49.77846856413973,1.3800895527168608
Pararnavirae,64.56376292383942,87.89780861443153,1.3614108694085467
Pararnavirae,35.746363299388385,49.49512475498734,1.3846198658153903
Pararnavirae,36.20960596921859,50.03953156760686,1.3819407924555969
Pararnavirae,36.71147616092782,50.69545907147666,1.380915843570247
Pararnavirae,61.028112754857986,82.1920534502138,1.3467900241380333
Pararnavirae,61.04708409842353,82.48995296492926,1.3512513199145488
Pararnavirae,35.895067889540826,49.589952003257025,1.3815255108545608
