Sublevel Name,pp_magtropy,pp_avg_magnitude,entropy
Picornavirales,54.82280080169921,75.77878504644467,1.3822494279441473
Picornavirales,54.75261109242219,75.74709197414475,1.3834425511923798
Picornavirales,57.29572315983854,79.19866886641131,1.3822788944555229
Picornavirales,57.290197500722655,79.0488360468864,1.3797968849014577
Picornavirales,38.71451307571394,53.02582820547639,1.3696627954941296
Picornavirales,54.80169984568449,75.75035960950183,1.3822629557624388
Picornavirales,54.87351915995872,75.99644362324244,1.3849383962728812
Picornavirales,55.25101898959552,76.38212051786772,1.3824563223395292
Picornavirales,54.99064743212717,75.31844655775372,1.369659207062735
Picornavirales,54.8269365534379,75.84636225725586,1.3833777158665623
Picornavirales,55.083384011945036,76.1624846215807,1.382676209672677
Picornavirales,54.48170428282011,73.94311249559554,1.357209974778859
Picornavirales,39.00236965543799,53.893562047391974,1.3818022474918457
Picornavirales,53.74376853242353,74.09760578172005,1.3787199484721113
Picornavirales,54.83341027173483,74.81942545735038,1.3644860877076948
Picornavirales,55.182820333158475,76.34753355464429,1.3835380847464274
Picornavirales,51.507760081773604,71.1803575333671,1.3819346331574374
Picornavirales,54.813848320822444,75.86016961752274,1.3839599287668571
Picornavirales,54.58158241912942,75.59977049418998,1.3850783935442341
Picornavirales,54.086873618057574,74.78160423839573,1.3826202040531506
Picornavirales,54.70856495849929,75.70579808402168,1.383801570036619
Picornavirales,55.926326416095975,75.72338384744697,1.3539845847206096
Picornavirales,55.20425647597212,76.1992539252854,1.3803148305865045
Picornavirales,55.05116661173248,76.18327329362336,1.383863012948162
Picornavirales,55.089366855901,76.12884357861863,1.3819153844652319
Picornavirales,55.02609616329974,76.1818228115496,1.3844671551015806
Picornavirales,54.951429998012664,76.10681364895358,1.3849833143870143
Picornavirales,55.216727573545384,76.32558018931628,1.3822909024743484
Picornavirales,57.90137520864359,78.33011685875574,1.3528196277981066
Picornavirales,57.140273012046535,79.23027651528885,1.386592543906558
Picornavirales,55.88824692105577,77.35022153392153,1.384015885185692
Picornavirales,54.54255574021505,75.5395910367672,1.3849661060358183
Picornavirales,52.89955115393979,73.13994482395998,1.3826193838794556
Picornavirales,54.73384985733616,75.81433926947793,1.385145380182247
Picornavirales,56.08531482041802,78.8744398937386,1.4063296273951578
Picornavirales,38.890154476527734,53.73290886683337,1.3816584066094164
Picornavirales,54.855511876701385,75.92609969346125,1.3841106772300327
Picornavirales,54.27862661104736,74.64617279360822,1.3752406325331643
Picornavirales,54.81528324856555,75.8424061947243,1.383599640465399
Picornavirales,56.77648735458239,79.04413999609866,1.392198490590825
Picornavirales,54.968127388704026,76.06091879016745,1.3837276691692066
Picornavirales,55.2957971434656,76.39440534580282,1.3815589844486125
Picornavirales,64.90793023895849,89.03417696197596,1.3716995232199936
Picornavirales,54.71259001698414,75.68340373234334,1.383290458537045
Picornavirales,55.005626280132944,76.10370471094285,1.3835621891360985
Picornavirales,55.614545055583285,76.85541699815131,1.3819301573237557
Picornavirales,54.66754815766347,74.31875683609752,1.3594675331287798
Picornavirales,56.53443803261044,77.78381470113204,1.375866063376529
Picornavirales,54.84767943911091,75.76267723528264,1.3813287637700422
Picornavirales,54.58712676432335,75.0911083307821,1.375619359029162
Picornavirales,55.32364373173733,76.20306008024063,1.3774049382890787
Picornavirales,40.15839040696515,55.41686078422734,1.3799572199640684
Picornavirales,54.20832326903688,74.97334053670393,1.3830595749034682
Picornavirales,55.24179318084959,76.37521545910703,1.38256220628232
Picornavirales,54.871066159517,74.84354218565842,1.3639892100525066
Picornavirales,55.15400682227751,76.1897580422419,1.3814002360290485
Picornavirales,54.86729566651002,75.99491088761472,1.3850675518895788
Picornavirales,54.55011539938471,75.55978503607169,1.3851443664759682
Picornavirales,56.99131290516764,77.97160927190298,1.3681314799967166
Picornavirales,54.829436365374434,75.94558355230919,1.3851242797066194
Picornavirales,57.19974093658324,79.05165164079327,1.3820281411490485
Picornavirales,35.9709114556843,49.451958690970635,1.37477635927838
Picornavirales,54.53752715044123,75.1075180162042,1.377171315615775
Picornavirales,54.88871799750259,75.81648806107654,1.3812763501695586
Picornavirales,54.5164715295011,75.13415759581795,1.3781918654650966
Picornavirales,54.471470150113525,75.4938717631968,1.3859341698534908
Picornavirales,54.99882312846933,75.32041167672617,1.3694913344016204
Picornavirales,55.220292549176186,76.53197384841766,1.3859393044733048
Picornavirales,55.289804185535914,76.53881762913625,1.384320649288159
Picornavirales,54.5693125203456,75.5838067614992,1.3850972876617893
Picornavirales,52.47842814600911,72.17694293888303,1.375364039831135
Picornavirales,54.478862849225386,74.990440322295,1.3765052425899023
Picornavirales,49.350040999783374,67.6988162070081,1.3718087125257963
Picornavirales,54.807094385634336,75.1055575199618,1.3703619643016136
Picornavirales,54.556166849175554,75.56656307457465,1.3851149638772065
Picornavirales,54.905726803222386,75.26652500087718,1.3708319583970945
Picornavirales,54.679057620606834,75.73538462593002,1.3850894276822305
Picornavirales,54.63958734022649,75.58876319906848,1.3834065533547486
Picornavirales,55.154625022896965,76.25097018976804,1.3824945806106579
Picornavirales,54.7374895683089,75.66801194052661,1.3823800202984784
Picornavirales,54.80148632193923,75.50907345965797,1.3778654289788608
Picornavirales,54.34410533295844,75.18052077119786,1.383416293461411
Picornavirales,54.59549865158782,75.74008022566345,1.3872953283019547
Picornavirales,54.8924310059639,76.02075191268483,1.3849040845799925
Picornavirales,57.729546171382545,79.03125739671654,1.368991489420258
Picornavirales,55.695327269751886,77.15977920879858,1.3853905343815807
Picornavirales,60.55452422617754,82.41127066111741,1.3609432443611087
Picornavirales,54.588522696065574,75.61023027056854,1.3850939086874774
Picornavirales,54.7268478310528,74.5718084617201,1.3626183750237297
Picornavirales,54.844866681091425,75.81297410121287,1.3823166813777763
Picornavirales,64.53182885829945,88.80592192306197,1.3761569057350624
Picornavirales,54.89650226801243,75.95049911857845,1.3835216449269836
Picornavirales,54.859225182261824,75.93324419673351,1.3841472230870253
Picornavirales,55.7420912699712,75.69941313631263,1.3580296578699163
Picornavirales,54.898463162156,76.0297678044025,1.3849161420025555
Picornavirales,54.79028507322795,75.84831412612898,1.3843387386058805
Picornavirales,55.50575307515268,76.86689567730159,1.3848455595805849
Picornavirales,54.755582069180996,75.84173364076851,1.3850959258354005
Picornavirales,57.25923290442183,79.16868225702197,1.3826360962462036
Picornavirales,54.955342730303784,76.10630371493676,1.3848754267338923
Nidovirales,114.11758893588318,152.83823733411677,1.3393048237286957
Nidovirales,22.368463264346502,30.65813823231791,1.370596534505098
Nidovirales,108.03166457841648,146.06903393555058,1.352094633601837
Nidovirales,110.86336707992399,151.54357923681968,1.3669400743310312
Nidovirales,101.4771262526345,139.6014888737786,1.3756941493024821
Nidovirales,78.54093652760938,108.64584206551017,1.3833020953005577
Nidovirales,77.031340665342,106.51647699858114,1.3827680536073692
Nidovirales,110.87556376149716,151.55930508469174,1.3669315396736903
Nidovirales,106.53646846513301,145.51874408174515,1.3659054610897878
Nidovirales,106.34375858224728,145.08751227514506,1.3643256003870974
Nidovirales,110.83995323008331,151.5460124510497,1.3672507794772173
Nidovirales,111.23827112007267,148.33508519871512,1.3334896677655073
Nidovirales,78.35784816644168,108.39241232672065,1.3833000122270058
Nidovirales,78.58492363005237,108.70404032090212,1.3832683840559417
Nidovirales,108.12188764684488,146.26746854590678,1.3528016549586668
Nidovirales,106.44999923137273,145.2513058833844,1.364502648493925
Nidovirales,78.00313201389115,108.29665024522174,1.3883628445321374
Nidovirales,78.7235892006213,108.91815691171055,1.3835517157905568
Nidovirales,107.70968708370549,145.72553703984877,1.3529473623537653
Nidovirales,78.73604234562521,108.92730421470364,1.383449065633103
