Sublevel Name,pp_magtropy,pp_avg_magnitude,entropy
Kitrinoviricota,66.42309818189841,91.5676431017203,1.3785512210069457
Kitrinoviricota,66.02834247464047,90.6350671711809,1.3726691262315294
Kitrinoviricota,65.51085256552736,89.78637180165994,1.3705572173992233
Kitrinoviricota,65.71692075589557,90.20663343594278,1.3726545979081073
Kitrinoviricota,48.519912272280926,67.04552080255847,1.3818145512365465
Kitrinoviricota,66.41241574724822,91.55299504059103,1.3785523988319082
Kitrinoviricota,52.81359003083266,72.07056985245748,1.3646216780639713
Kitrinoviricota,29.781207132273526,40.953140883964224,1.3751336774923342
Kitrinoviricota,65.31743756913384,89.51686772064777,1.3704895821410714
Kitrinoviricota,49.96370172237228,67.86745615463427,1.3583352276768
Kitrinoviricota,65.8257024885989,90.79152018862236,1.3792715725950293
Kitrinoviricota,61.226814528568745,84.04910911142436,1.37274999130008
Kitrinoviricota,68.97880319559594,95.22373682817326,1.3804782399334665
Kitrinoviricota,50.221594076654014,69.07251342743385,1.375354858748756
Kitrinoviricota,64.59498654489347,88.46505246058715,1.369534343026823
Kitrinoviricota,61.266771726132106,84.0876684329174,1.3724840735659571
Kitrinoviricota,66.41011277049687,91.5447550999052,1.3784761278191138
Kitrinoviricota,65.68087811864169,90.56878145815307,1.3789215986813617
Kitrinoviricota,61.98243777185917,84.86275129295532,1.3691418786287899
Kitrinoviricota,58.46572413962722,80.1586161695611,1.3710360617124513
Kitrinoviricota,66.2807744828226,91.34547071960209,1.3781593747561791
Kitrinoviricota,66.33164145078354,91.49901912983569,1.3794173810356514
Kitrinoviricota,65.25384487508033,89.4716867570674,1.3711327957509456
Kitrinoviricota,65.24603189179749,89.48480173702157,1.371497992175541
Kitrinoviricota,68.87717295948809,95.25570013703981,1.382979237447317
Kitrinoviricota,68.17904900823318,94.24789270519979,1.3823585702085488
Kitrinoviricota,68.40138086006209,94.64121327981424,1.3836155365552416
Kitrinoviricota,62.06816811014069,84.97476841455861,1.3690555239808253
Kitrinoviricota,66.48053579400161,91.7763669760361,1.3804998091534164
Kitrinoviricota,34.71144018267074,47.961891648304665,1.3817315385331965
Kitrinoviricota,66.4227195829928,91.56830608340353,1.3785690597776898
Kitrinoviricota,65.521445769973,89.51355206772477,1.3661718085706043
Kitrinoviricota,65.64156640935462,90.4960850369984,1.3786399378809115
